,ds,y
3335,2022-12-02,1797.56
3336,2022-12-05,1768.77
3337,2022-12-06,1771.09
3338,2022-12-07,1786.13
3339,2022-12-08,1789.09
3340,2022-12-09,1795.12
3341,2022-12-12,1781.41
3342,2022-12-13,1810.61
3343,2022-12-14,1807.42
3344,2022-12-15,1776.9
3345,2022-12-16,1792.2
3346,2022-12-19,1787.75
3347,2022-12-20,1817.83
3348,2022-12-21,1814.37
3349,2022-12-22,1792.45
3350,2022-12-23,1797.69
3351,2022-12-27,1813.63
3352,2022-12-28,1804.35
3353,2022-12-29,1815.02
3354,2022-12-30,1823.48
3355,2023-01-03,1839.54
3356,2023-01-04,1854.66
3357,2023-01-05,1832.96
3358,2023-01-06,1867.01
3359,2023-01-09,1871.78
3360,2023-01-10,1876.96
3361,2023-01-11,1875.65
3362,2023-01-12,1896.87
3363,2023-01-13,1920.74
3364,2023-01-16,1915.74
3365,2023-01-17,1908.67
3366,2023-01-18,1904.34
3367,2023-01-19,1932.17
3368,2023-01-20,1927.27
3369,2023-01-23,1931.02
3370,2023-01-24,1937.3
3371,2023-01-25,1946.27
3372,2023-01-26,1929.18
3373,2023-01-27,1926.56
3374,2023-01-30,1923.22
3375,2023-01-31,1928.28
3376,2023-02-01,1950.18
3377,2023-02-02,1912.64
3378,2023-02-03,1864.85
3379,2023-02-06,1867.69
3380,2023-02-07,1873.72
3381,2023-02-08,1875.55
3382,2023-02-09,1861.7
3383,2023-02-10,1864.2
3384,2023-02-13,1853.45
3385,2023-02-14,1854.46
3386,2023-02-15,1835.91
3387,2023-02-16,1836.5
3388,2023-02-17,1841.93
3389,2023-02-20,1841.295
3390,2023-02-21,1835.01
3391,2023-02-22,1825.26
3392,2023-02-23,1822.37
3393,2023-02-24,1810.98
3394,2023-02-27,1817.31
3395,2023-02-28,1826.8
3396,2023-03-01,1836.705
3397,2023-03-02,1835.75
3398,2023-03-03,1855.24
3399,2023-03-06,1846.76
3400,2023-03-07,1813.23
3401,2023-03-08,1813.82
3402,2023-03-09,1830.86
3403,2023-03-10,1869.9
3404,2023-03-13,1910.27
3405,2023-03-14,1904.27
3406,2023-03-15,1920.35
3407,2023-03-16,1920.02
3408,2023-03-17,1989.33
3409,2023-03-20,1978.36
3410,2023-03-21,1941.18
3411,2023-03-22,1965.71
3412,2023-03-23,1992.03
3413,2023-03-24,1977.78
3414,2023-03-27,1956.52
3415,2023-03-28,1973.7
3416,2023-03-29,1964.52
3417,2023-03-30,1980.31
3418,2023-03-31,1970.8
3419,2023-04-03,1984.565
3420,2023-04-04,2020.665
3421,2023-04-05,2020.84
3422,2023-04-06,2007.465
3423,2023-04-10,1991.35
3424,2023-04-11,2003.62
3425,2023-04-12,2014.94
3426,2023-04-13,2040.15
3427,2023-04-14,2005.45
3428,2023-04-17,1995.16
3429,2023-04-18,2005.28
3430,2023-04-19,1994.79
3431,2023-04-20,2004.82
3432,2023-04-21,1982.78
3433,2023-04-24,1989.1
3434,2023-04-25,1997.13
3435,2023-04-26,1989.46
3436,2023-04-27,1987.85
3437,2023-04-28,1989.27
3438,2023-05-01,1982.48
3439,2023-05-02,2016.7
3440,2023-05-03,2038.64
3441,2023-05-04,2050.19
3442,2023-05-05,2018.0
3443,2023-05-08,2021.49
3444,2023-05-09,2034.56
3445,2023-05-10,2030.185
3446,2023-05-11,2015.12
3447,2023-05-12,2011.06
3448,2023-05-15,2016.46
3449,2023-05-16,1988.92
3450,2023-05-17,1981.57
3451,2023-05-18,1957.53
3452,2023-05-19,1976.33
3453,2023-05-22,1971.82
3454,2023-05-23,1975.03
3455,2023-05-24,1957.36
3456,2023-05-25,1940.86
3457,2023-05-26,1947.59
3458,2023-05-29,1943.385
3459,2023-05-30,1959.43
3460,2023-05-31,1962.93
3461,2023-06-01,1977.58
3462,2023-06-02,1948.75
3463,2023-06-05,1961.89
3464,2023-06-06,1963.36
3465,2023-06-07,1940.01
3466,2023-06-08,1965.7
3467,2023-06-09,1960.04
3468,2023-06-12,1957.49
3469,2023-06-13,1943.6
3470,2023-06-14,1941.97
3471,2023-06-15,1958.045
3472,2023-06-16,1955.66
3473,2023-06-19,1950.35
3474,2023-06-20,1936.325
3475,2023-06-21,1932.7
3476,2023-06-22,1913.77
3477,2023-06-23,1919.15
3478,2023-06-26,1923.145
3479,2023-06-27,1913.765
3480,2023-06-28,1907.425
3481,2023-06-29,1908.235
3482,2023-06-30,1920.185
3483,2023-07-03,1921.59
3484,2023-07-04,1925.895
3485,2023-07-05,1915.235
3486,2023-07-06,1910.925
3487,2023-07-07,1924.845
3488,2023-07-10,1925.345
3489,2023-07-11,1932.225
3490,2023-07-12,1957.425
3491,2023-07-13,1960.475
3492,2023-07-14,1954.535
3493,2023-07-17,1954.935
3494,2023-07-18,1978.805
3495,2023-07-19,1977.01
3496,2023-07-20,1969.53
3497,2023-07-21,1962.5
3498,2023-07-24,1954.855
3499,2023-07-25,1965.015
3500,2023-07-26,1972.295
3501,2023-07-27,1945.645
3502,2023-07-28,1959.135
3503,2023-07-31,1965.575
3504,2023-08-01,1944.175
3505,2023-08-02,1934.895
3506,2023-08-03,1934.165
3507,2023-08-04,1941.515
3508,2023-08-07,1936.645
3509,2023-08-08,1925.305
3510,2023-08-09,1914.785
3511,2023-08-10,1912.375
3512,2023-08-11,1913.705
3513,2023-08-14,1907.495
3514,2023-08-15,1901.985
3515,2023-08-16,1892.12
3516,2023-08-17,1889.38
3517,2023-08-18,1889.48
3518,2023-08-21,1894.68
3519,2023-08-22,1897.45
3520,2023-08-23,1915.605
3521,2023-08-24,1916.83
3522,2023-08-25,1914.355
3523,2023-08-28,1920.235
3524,2023-08-29,1937.465
3525,2023-08-30,1942.58
3526,2023-08-31,1940.095
3527,2023-09-01,1940.585
3528,2023-09-04,1938.355
3529,2023-09-05,1926.115
3530,2023-09-06,1916.565
3531,2023-09-07,1919.705
3532,2023-09-08,1919.255
3533,2023-09-11,1922.415
3534,2023-09-12,1913.425
3535,2023-09-13,1908.245
3536,2023-09-14,1910.635
3537,2023-09-15,1922.505
3538,2023-09-18,1933.755
3539,2023-09-19,1931.435
3540,2023-09-20,1930.405
3541,2023-09-21,1920.11
3542,2023-09-22,1925.415
3543,2023-09-25,1915.995
3544,2023-09-26,1900.665
3545,2023-09-27,1875.06
3546,2023-09-28,1864.94
3547,2023-09-29,1848.49
3548,2023-10-02,1827.89
3549,2023-10-03,1822.975
3550,2023-10-04,1821.25
3551,2023-10-05,1820.255
3552,2023-10-06,1829.385
3553,2023-10-09,1861.505
3554,2023-10-10,1860.5
3555,2023-10-11,1874.35
3556,2023-10-12,1868.81
3557,2023-10-13,1928.23
3558,2023-10-16,1920.185
3559,2023-10-17,1923.145
3560,2023-10-18,1947.735
3561,2023-10-19,1974.385
3562,2023-10-20,1979.84
3563,2023-10-23,1972.85
3564,2023-10-24,1971.12
3565,2023-10-25,1979.565
3566,2023-10-26,1984.87
3567,2023-10-27,2007.33
3568,2023-10-30,1995.14
3569,2023-10-31,1984.69
3570,2023-11-01,1983.925
3571,2023-11-02,1985.0
3572,2023-11-03,1992.57
3573,2023-11-06,1977.99
3574,2023-11-07,1969.13
3575,2023-11-08,1950.28
3576,2023-11-09,1958.435
3577,2023-11-10,1936.025
3578,2023-11-13,1946.21
3579,2023-11-14,1963.125
3580,2023-11-15,1959.395
3581,2023-11-16,1981.27
3582,2023-11-17,1980.79
3583,2023-11-20,1978.015
3584,2023-11-21,1998.41
3585,2023-11-22,1989.9
3586,2023-11-23,1993.07
3587,2023-11-24,2002.445
3588,2023-11-27,2014.02
3589,2023-11-28,2040.95
3590,2023-11-29,2044.205
3591,2023-11-30,2036.195
3592,2023-12-01,2070.895
3593,2023-12-04,2029.42
3594,2023-12-05,2019.34
3595,2023-12-06,2025.4
3596,2023-12-07,2028.64
3597,2023-12-08,2002.82
3598,2023-12-11,1981.98
3599,2023-12-12,1979.47
3600,2023-12-13,2027.56
3601,2023-12-14,2036.38
3602,2023-12-15,2018.145
3603,2023-12-18,2027.29
3604,2023-12-19,2040.27
3605,2023-12-20,2031.275
3606,2023-12-21,2045.81
3607,2023-12-22,2053.335
3608,2023-12-26,2068.045
3609,2023-12-27,2077.675
3610,2023-12-28,2065.445
3611,2023-12-29,2063.235
3612,2024-01-02,2058.94
3613,2024-01-03,2041.45
3614,2024-01-04,2043.56
3615,2024-01-05,2043.805
3616,2024-01-08,2028.075
3617,2024-01-09,2030.21
3618,2024-01-10,2024.39
3619,2024-01-11,2028.995
3620,2024-01-12,2047.59
3621,2024-01-15,2054.815
3622,2024-01-16,2028.345
3623,2024-01-17,2006.26
3624,2024-01-18,2023.17
3625,2024-01-19,2028.52
3626,2024-01-22,2021.645
3627,2024-01-23,2029.26
3628,2024-01-24,2014.01
3629,2024-01-25,2020.88
3630,2024-01-26,2018.66
3631,2024-01-29,2032.865
3632,2024-01-30,2036.95
3633,2024-01-31,2039.57
3634,2024-02-01,2054.99
3635,2024-02-02,2036.135
3636,2024-02-05,2025.17
3637,2024-02-06,2036.05
3638,2024-02-07,2035.145
3639,2024-02-08,2034.48
3640,2024-02-09,2025.175
3641,2024-02-12,2020.035
3642,2024-02-13,1993.245
3643,2024-02-14,1992.35
3644,2024-02-15,2004.3
3645,2024-02-16,2012.03
3646,2024-02-19,2018.03
3647,2024-02-20,2024.335
3648,2024-02-21,2026.095
3649,2024-02-22,2024.45
3650,2024-02-23,2036.63
3651,2024-02-26,2031.215
3652,2024-02-27,2030.32
3653,2024-02-28,2034.52
3654,2024-02-29,2044.195
3655,2024-03-01,2083.595
3656,2024-03-04,2114.625
3657,2024-03-05,2127.75
3658,2024-03-06,2147.86
3659,2024-03-07,2160.115
3660,2024-03-08,2177.405
3661,2024-03-11,2181.395
3662,2024-03-12,2158.655
3663,2024-03-13,2174.705
3664,2024-03-14,2161.625
3665,2024-03-15,2156.065
3666,2024-03-18,2161.375
3667,2024-03-19,2158.795
3668,2024-03-20,2200.775
3669,2024-03-21,2181.355
3670,2024-03-22,2165.225
3671,2024-03-25,2172.085
3672,2024-03-26,2178.375
3673,2024-03-27,2192.355
3674,2024-03-28,2233.99
3675,2024-04-01,2251.9
3676,2024-04-02,2280.495
3677,2024-04-03,2300.44
3678,2024-04-04,2291.035
3679,2024-04-05,2323.585
3680,2024-04-08,2339.325
3681,2024-04-09,2352.95
3682,2024-04-10,2334.19
3683,2024-04-11,2372.55
3684,2024-04-12,2343.14
3685,2024-04-15,2383.225
3686,2024-04-16,2382.58
3687,2024-04-17,2360.38
3688,2024-04-18,2379.305
3689,2024-04-19,2387.69
3690,2024-04-22,2327.075
3691,2024-04-23,2322.02
3692,2024-04-24,2316.11
3693,2024-04-25,2332.22
3694,2024-04-26,2340.085
3695,2024-04-29,2335.74
3696,2024-04-30,2285.94
